Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
brute1	28	brute2		4	GargantuanBeast	brute1		brute	Brute		YE	1													1	1		3	3	1	4	46	88	brute	brute	10	15	14	13							0	0	0	100	100	100	45	45	35																						1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				4	4	4	10	322	538	84	242	84	126	126	126	168	101				362	525	85	240	88	150	95	138	175	100				362	525	85	240	88	150	95	138	175	100																																														Act 1 H2H A	Act 1 Champ A	Act 1 Unique A		Act 1 (N) H2H A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) H2H A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
sandraider1	29	sandraider1	sandraider2	0	SandRaider	sandraider1		sandraider	SandRaider		SR	1													2	3		5	5	1	15	53	94	sandraider	sandraider	10	15	14	13				40	40	40	70	70	40	75	80	85	70	75	85	18	12	9				50	50	50													1	1									1			1	1							1		Fire Hit	seq_firehit	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				25	25	25	10	340	528	84	234	84	126	219	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	S1	fire	100	100	130		100	120	150		100	140	180																														Act 2 H2H A	Act 2 Champ A	Act 2 Unique A		Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) H2H A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
sandraider2	30	sandraider1	sandraider3	1	Marauder	sandraider2		sandraider	SandRaider		SR	1													2	4		5	5	1	19	56	97	sandraider	sandraider	10	15	14	13				45	40	40	70	60	20	80	85	90	70	75	85	15	10	7	1	1	1	50	50	50													1	1									1			1	1							1		Fire Hit	seq_firehit	2																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				32	32	32	10	335	530	84	234	80	126	219	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	S1	cold	100	100	130	75	100	120	150	75	100	140	180	75																													Act 2 H2H B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) H2H B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
sandraider3	31	sandraider1	sandraider4	2	Invader	sandraider3		sandraider	SandRaider		SR	1													3	4		6	6	1	20	57	98	sandraider	sandraider	10	15	14	13				50	40	35	70	50	10	85	90	95	70	80	90	13	9	6				50	50	50													1	1									1			1	1							1		Fire Hit	seq_firehit	3																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				34	34	34	10	338	528	84	234	84	115	220	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	S1	fire	100	100	130		100	120	150		100	140	180																														Act 2 H2H B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) H2H B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
sandraider4	32	sandraider1	sandraider5	3	Infidel	sandraider4		sandraider	SandRaider		SR	1													3	5		6	6	1	26	63	101	sandraider	sandraider	10	15	14	13				55	40	35	70	40	10	88	95	99	70	80	90	10	7	5	1	1	1	50	50	50													1	1									1			1	1							1		Fire Hit	seq_firehit	4																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				44	44	44	10	338	528	85	232	79	118	220	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	S1	cold	100	100	130	75	100	120	150	75	100	140	180	75																													Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
sandraider5	33	sandraider1	sandraider6	4	Assailant	sandraider5		sandraider	SandRaider		SR	1													4	5		7	7	1	28	69	104	sandraider	sandraider	10	15	14	13				60	40	35	70	30	10	90	99	100	70	80	90	7	5	4				50	50	50													1	1									1			1	1							1		Fire Hit	seq_firehit	5																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				48	48	48	10	335	525	84	246	81	119	220	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	338	450	110	260	81	138	175	138	175	180	80	100	250	S1	fire	100	100	130		100	120	150		100	140	180																														Act 4 H2H A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
gorgon1	34	gorgon1	gorgon2	0	unused	gorgon1			Idle		GO	1																									15	14	13																																																																																				100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
gorgon2	35	gorgon1	gorgon3	1	unused	gorgon2			Idle		GO	1																									15	14	13																																																																																				100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
gorgon3	36	gorgon1	gorgon4	2	unused	gorgon3			Idle		GO	1																									15	14	13																																																																																				100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
gorgon4	37	gorgon1		3	unused	gorgon4			Idle		GO	1																									15	14	13																																																																																				100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
wraith1	38	wraith1	wraith2	0	Ghost	wraith1		wraith	Wraith	drains mana	WR	1													1	2		5	5	1	9	48	95	wraith	wraith	10	15	14	13				50	60	60	12	10	8	70	75	80																									1	1					1			1	1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				8	8	8	10	208	412	84	186	76	151	118							162	225	130	210	75	131	95							162	225	130	210	75	131	95							A1	mana	40	60	100		40	100	200		40	200	300																														Act 1 Wraith B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) Wraith B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) Wraith B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
wraith2	39	wraith1	wraith3	1	Wraith	wraith2		wraith	Wraith	drains mana	WR	1													1	3		6	6	1	12	51	91	wraith	wraith	10	15	14	13				60	70	70	10	8	6	75	80	85																									1	1					1			1	1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				11	11	11	10	218	432	84	184	72	144	114							162	225	130	210	75	131	95							162	225	130	210	75	131	95							A1	mana	45	57	100		45	100	200		45	200	300																														Act 1 Wraith C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) Wraith C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) Wraith C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
wraith3	40	wraith1	wraith4	2	Specter	wraith3		wraith	Wraith	drains mana	WR	1													2	3		6	6	1	21	58	99	wraith	wraith	10	15	14	13				70	80	80	8	6	4	80	85	90																									1	1					1			1	1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				19	19	19	10	215	432	84	184	78	126	116							162	225	130	210	75	131	95							162	225	130	210	75	131	95							A1	mana	50	38	69		50	100	200		50	200	300																														Act 2 Wraith C	Act 2 Champ C	Act 2 Unique C		Act 2 (N) Wraith C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 2 (H) Wraith C	Act 2 (H) Champ C	Act 2 (H) Unique C								0
wraith4	41	wraith1	wraith5	3	Apparition	wraith4		wraith	Wraith	drains mana	WR	1													2	4		7	7	1	22	59	100	wraith	wraith	10	15	14	13				80	90	90	6	4	4	85	90	95																									1	1					1			1	1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				20	20	20	10	215	430	85	186	78	135	116							162	225	130	210	75	131	95							162	225	130	210	75	131	95							A1	mana	60	46	84		60	100	200		60	200	300																														Act 2 Wraith C	Act 2 Champ C	Act 2 Unique C		Act 2 (N) Wraith C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 2 (H) Wraith C	Act 2 (H) Champ C	Act 2 (H) Unique C								0
wraith5	42	wraith1	wraith6	4	DarkShape	wraith5		wraith	Wraith	drains mana	WR	1													3	4		8	8	1	24	61	101	wraith	wraith	10	15	14	13				90	100	100	4	4	4	90	95	99																									1	1					1			1	1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				22	22	22	10	212	430	85	186	81	135	118							162	225	130	210	75	131	95							162	225	130	210	75	131	95							A1	mana	70	50	107		70	100	200		70	200	300																														Act 3 Wraith A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) Wraith A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) Wraith A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
corruptrogue1	43	corruptrogue1	corruptrogue2	0	DarkHunter	corruptrogue1		corruptrogue	CorruptRogue		CR	1													2	3		5	5	2	4	46	87	corruptrogue	corruptrogue	10	15	14	13				60	70	80	15	10	7	75	80	85	100	100	100	20	50	75																			1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				12	12	12	10	145	252	84	156	42	126	126							150	250	95	190	69	138	130							150	250	95	190	69	138	130																																																	Act 1 H2H A	Act 1 Champ A	Act 1 Unique A		Act 1 (N) H2H A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) H2H A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
corruptrogue2	44	corruptrogue1	corruptrogue3	1	VileHunter	corruptrogue2		corruptrogue	CorruptRogue		CR	1													2	4		6	8	2	7	48	88	corruptrogue	corruptrogue	10	15	14	13				70	80	90	12	9	7	80	85	90	100	100	100	20	50	75																			1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				18	18	18	10	155	252	84	156	64	158	114							150	250	95	190	69	138	130							150	250	95	190	69	138	130																																																	Act 1 H2H B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) H2H B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
corruptrogue3	45	corruptrogue1	corruptrogue4	2	DarkStalker	corruptrogue3		corruptrogue	CorruptRogue		CR	1													3	4		6	10	2	10	49	89	corruptrogue	corruptrogue	10	15	14	13				80	85	90	9	7	5	85	90	95	100	100	100	20	50	75																			1	1							1		1			1	1							1		Hydra	A1	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				25	25	25	10	168	280	84	158	64	146	119							150	250	95	190	69	138	130							150	250	95	190	69	138	130																																																	Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) H2H C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
corruptrogue4	46	corruptrogue1	corruptrogue5	3	BlackRogue	corruptrogue4		corruptrogue	CorruptRogue		CR	1													3	5		7	12	2	11	50	90	corruptrogue	corruptrogue	10	15	14	13				90	95	95	7	5	5	88	95	95	100	100	100	20	50	75																			1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				33	33	33	10	165	278	84	158	54	144	119							150	250	95	190	69	138	130							150	250	95	190	69	138	130																																																	Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) H2H C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
corruptrogue5	47	corruptrogue1	corruptrogue6	4	FleshHunter	corruptrogue5		corruptrogue	CorruptRogue		CR	1													4	5		8	12	1	25	63	104	corruptrogue	corruptrogue	10	15	14	13				99	99	99	5	5	5	90	99	100	100	100	100	20	50	75																			1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				40	40	40	10	162	268	85	156	59	151	115							150	250	95	190	69	138	130							150	250	95	190	69	138	130																																																	Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
baboon1	48	baboon1	baboon2	0	DuneBeast	baboon1		baboon	Baboon		BB	1													1	2		7	12	1	20	57	98	baboon	baboon	10	15	14	13				33	33	33	20	30	35	55	60	65	0	0	0	1	2	3																			1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				18	18	18	10	270	378	84	192	64	189	115	64	189	92				225	338	110	220	62	162	120	62	138	130				225	338	110	220	62	162	120	62	138	130																																														Act 2 H2H B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) H2H B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
baboon2	49	baboon1	baboon3	1	RockDweller	baboon2		baboon	Baboon		BB	1													1	3		7	12	1	20	65	103	baboon	baboon	10	15	14	13				33	33	33	20	30	35	60	65	70	15	15	15	1	2	3																			1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				18	18	18	10	270	378	84	192	64	189	115	64	189	92				225	338	110	220	62	162	120	62	138	130				225	338	110	220	62	162	120	62	138	130																																														Act 2 H2H B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) H2H B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
baboon3	50	baboon1	baboon4	2	JungleHunter	baboon3		baboon	Baboon		BB	1													2	3		7	13	1	23	59	99	baboon	baboon	10	15	14	13				33	33	33	20	30	35	65	70	75	25	25	25	1	2	3																			1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				21	21	21	10	268	378	85	194	64	189	118	64	189	94				225	338	110	220	62	162	120	62	138	130				225	338	110	220	62	162	120	62	138	130																																														Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
baboon4	51	baboon1	baboon5	3	DoomApe	baboon4		baboon	Baboon		BB	1													2	4		7	13	1	24	62	100	baboon	baboon	10	15	14	13				33	33	33	20	30	35	70	75	80	40	40	40	1	2	3																			1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				22	22	22	10	268	378	85	192	64	198	118	64	198	94				225	338	110	220	62	162	120	62	138	130				225	338	110	220	62	162	120	62	138	130																																														Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
baboon5	52	baboon1	baboon7	4	TempleGuard	baboon5		baboon	Baboon		BB	1													3	4		7	14	1	26	63	101	baboon	baboon	10	15	14	13				33	33	33	20	30	35	75	80	85	50	50	50	1	2	3																			1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	268	378	85	194	64	189	115	64	189	92				225	338	110	220	62	162	120	62	138	130				225	338	110	220	62	162	120	62	138	130																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
goatman1	53	goatman1	goatman2	0	MoonClan	goatman1		goatman	Goatman		GM	1													1	2		5	5	1	6	47	88	goatman	goatman	10	15	14	13				75	75	80	10	10	9	80	80	80																									1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				5	5	5	10	275	342	51	182	95	158	111							250	325	60	180	94	162	85							250	325	60	180	94	162	85																																																	Act 1 H2H A	Act 1 Champ A	Act 1 Unique A		Act 1 (N) H2H A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) H2H A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
goatman2	54	goatman1	goatman3	1	NightClan	goatman2		goatman	Goatman		GM	1													1	3		6	6	1	8	48	89	goatman	goatman	10	15	14	13				75	75	80	10	10	8	80	80	85																									1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				7	7	7	10	285	352	51	182	101	176	116							250	325	60	180	88	156	85							250	325	60	180	88	156	85							A1	ltng					15	10	75		20	15	85																														Act 1 H2H B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) H2H B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
goatman3	55	goatman1	goatman4	2	BloodClan	goatman3		goatman	Goatman		GM	1													2	3		7	7	1	9	48	95	goatman	goatman	10	15	14	13				75	80	85	10	9	7	80	85	90																									1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				8	8	8	10	280	340	51	182	101	201	118							250	325	60	180	81	150	85							250	325	60	180	81	150	85							A1	fire					20	30	50		25	40	70																														Act 1 H2H B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) H2H B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
goatman4	56	goatman1	goatman5	3	HellClan	goatman4		goatman	Goatman		GM	1													3	4		9	9	1	21	58	99	goatman	goatman	10	15	14	13				75	80	85	10	8	7	80	85	95																									1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				19	19	19	10	290	358	51	180	88	184	116							250	325	60	180	81	150	85							250	325	60	180	81	150	85							A1	fire					25	30	50		30	40	70																														Act 2 H2H C	Act 2 Champ C	Act 2 Unique C		Act 2 (N) H2H C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 2 (H) H2H C	Act 2 (H) Champ C	Act 2 (H) Unique C								0
goatman5	57	goatman1	goatman6	4	DeathClan	goatman5		goatman	Goatman		GM	1													2	4		8	8	1	12	50	90	goatman	goatman	10	15	14	13				75	85	90	10	7	7	80	90	99																									1	1							1		1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				11	11	11	10	298	365	51	182	90	198	114							250	325	60	180	94	162	85							250	325	60	180	94	162	85																																																	Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) H2H C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
fallenshaman1	58	fallenshaman1	fallenshaman2	0	FallenShaman	fallenshaman1		fallen	FallenShaman	raises Fallen	FS	1							fallen1		1		1	2	1	1		4	4	2	4	46	88	fallenshaman	fallenshaman	12	15	14	13				45	50	55	60	65	70	100	90	80	24	24	26	15	15	15																			1								1		1			1	1									Resurrect	seq_shamanresurrect	1	Fire Bolt	seq_shamanresurrect	1																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				4	4	4	10	145	252	84	162	42	126	126							138	225	75	300	56	112	105							138	225	75	300	56	112	105																																																	Act 1 Cast A	Act 1 Champ A	Act 1 Unique A		Act 1 (N) Cast A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) Cast A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
fallenshaman2	59	fallenshaman1	fallenshaman3	1	CarverShaman	fallenshaman2		fallen	FallenShaman	raises Carvers	FS	1							fallen2		1		1	3	1	1		4	4	2	8	48	89	fallenshaman	fallenshaman	12	15	14	13				55	60	65	70	75	75	100	90	80	24	24	26	15	15	15																			1								1		1			1	1									Resurrect	seq_shamanresurrect	1	Fire Bolt	seq_shamanresurrect	1																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				7	7	7	10	152	252	84	162	51	151	116							138	225	75	300	56	112	105							138	225	75	300	56	112	105																																																	Act 1 Cast B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) Cast B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) Cast B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
fallenshaman3	60	fallenshaman1	fallenshaman4	2	DevilkinShaman	fallenshaman3		fallen	FallenShaman	raises Devilkin	FS	1							fallen3		1		2	3	1	1		5	5	2	11	50	90	fallenshaman	fallenshaman	12	15	14	13				65	70	75	80	85	85	100	90	80	24	26	28	15	15	15																			1								1		1			1	1									Resurrect	seq_shamanresurrect	1	Fire Ball	seq_shamanresurrect	2																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				10	10	10	10	165	278	84	162	54	144	119							138	225	75	300	56	112	105							138	225	75	300	56	112	105																																																	Act 1 Cast C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) Cast C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) Cast C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
fallenshaman4	61	fallenshaman1	fallenshaman5	3	DarkShaman	fallenshaman4		fallen	FallenShaman	raises Dark Ones	FS	1							fallen4		1		2	3	1	1		5	5	2	13	52	92	fallenshaman	fallenshaman	12	15	14	13				70	80	85	85	90	90	100	90	80	24	26	30	15	15	15																			1								1		1			1	1									Poison Explosion	seq_shamanresurrect	1	Fire Ball	seq_shamanresurrect	2																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				12	12	12	10	168	272	84	162	64	141	115							138	225	75	300	56	112	105							138	225	75	300	56	112	105																																																	Act 1 Cast C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) Cast C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) Cast C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
fallenshaman5	62	fallenshaman1	fallenshaman6	4	WarpedShaman	fallenshaman5		fallen	FallenShaman	raises Warped Fallen	FS	1							fallen5		1		5	5	1	3		6	6	1	15	65	105	fallenshaman	fallenshaman	12	15	14	13				75	85	90	90	90	95	100	90	80	24	28	30	15	15	15																			1								1		1			1	1									Poison Explosion	seq_shamanresurrect	1	Meteor	seq_shamanresurrect	3																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				39	39	39	10	162	268	84	230	66	151	116							138	225	75	280	56	112	105							138	225	75	410	56	112	105																																																	Act 5 Cast C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
